fonte,categoria,citta,nome,indirizzo,telefono,sito,descrizione,note
GoogleMaps,Hotel/B&B,Como,B&B HOTEL Como City Center,"V.le Innocenzo XI, 15, 22100 Como CO, Italia",02 8969 1537,https://www.hotel-bb.com/it/hotel/como-city-center?utm_source=googlemaps&utm_medium=fichehotel&utm_campaign=yext,,Rating: 4.2/2847
GoogleMaps,Hotel/B&B,Como,Hotel Cruise,"Via Carducci, 3, 22070 Montano Lucino CO, Italia",031 478301,http://www.hotelcruise.it/,,Rating: 4.3/3204
GoogleMaps,Hotel/B&B,Como,MUSA Lago Di Como,"Via Statale, 45, 22010 Sala Comacina CO, Italia",0344 56260,https://www.musacomo.com/?utm_source=google_maps&utm_medium=organic&utm_campaign=mybusiness,,Rating: 4.8/522
GoogleMaps,Hotel/B&B,Como,Hotel Lago di Como,"Via Legnone, 4, 23823 Colico LC, Italia",0341 155 8626,https://reservations.verticalbooking.com/premium/index.html?id_albergo=26397&dc=2122&id_stile=20076&lingua_int=ita,,Rating: 4.1/472
GoogleMaps,Hotel/B&B,Como,Como Hills Hotel,"Via Pasquale Paoli, 55, 22100 Como CO, Italia",031 818 0800,https://thepadelresort.it/hotel,,Rating: 4.6/118
GoogleMaps,Hotel/B&B,Como,Hotel Marco'S,"Via Coloniola, 43, 22100 Como CO, Italia",031 303628,https://www.hotelmarcos.it/,,Rating: 4.2/279
GoogleMaps,Hotel/B&B,Como,La Residenza Diaz - 86,"Via Armando Diaz, 86, 22100 Como CO, Italia",366 233 9723,http://www.residencediaz.it/,,Rating: 4/158
GoogleMaps,Hotel/B&B,Como,Nuvole Garden Hotel Lake Como,"Piazza Bonacossa, 12, 22034 Brunate CO, Italia",031 443 6070,https://www.nuvolegarden.com/?utm_source=google_maps&utm_medium=organic&utm_campaign=mybusiness,,Rating: 4.4/109
GoogleMaps,Hotel/B&B,Como,Convo Al Lago,"Via Benedetto e Antonio Maria Crespi, 4, 22100 Como CO, Italia",375 804 8752,https://hotels.cloudbeds.com/reservation/7tvNmb,,Rating: 5/10
GoogleMaps,Hotel/B&B,Como,New Generation Hostel Lake Como,"Via Bellinzona, 2, 22100 Como CO, Italia",031 366 7319,https://newgenerationhostel.com/hostel/lake-como,,Rating: 3/100
GoogleMaps,Hotel/B&B,Como,Victoria Rooms,"V.le Innocenzo XI, 75, 22100 Como CO, Italia",031 446 0661,https://www.booking.com/hotel/it/victoria-royal-garden-holiday-home.it.html,,Rating: 3.6/179
GoogleMaps,Hotel/B&B,Como,Park Hotel Meublé Como,"Viale Fratelli Rosselli, 20, 22100 Como CO, Italia",031 572615,https://www.parkhotelcomo.it/?utm_source=googlemaps&utm_medium=mybusiness&utm_campaign=mybusiness,,Rating: 4.2/529
GoogleMaps,Hotel/B&B,Como,Villa d'Este,"Via Regina, 40, 22012 Cernobbio CO, Italia",031 3481,https://www.villadeste.com/,,Rating: 4.7/3177
GoogleMaps,Hotel/B&B,Como,Hotel Engadina,"Viale Fratelli Rosselli, 22, 22100 Como CO, Italia",031 570008,http://www.hotelengadina.com/,,Rating: 4.2/639
GoogleMaps,Hotel/B&B,Como,Pizzeria Trattoria Ponte Vecchio,"Via Trento, 2, 22012 Cernobbio CO, Italia",031 511129,http://www.albergopontevecchio.com/,,Rating: 4/349
GoogleMaps,Hotel/B&B,Como,La Corte Fiorita,"Via Borgo Vico, 63, 22100 Como CO, Italia",339 534 1286,http://lacortefioritacomo.com/,,Rating: 4.2/66
GoogleMaps,Hotel/B&B,Cantu,Axolute Comfort Hotel Como Cantù,"Via A. Grandi, 32, 22063 Cantù CO, Italia",031 700589,http://www.axolutehotel.com/,,Rating: 4.1/660
GoogleMaps,Hotel/B&B,Cantu,Albergo Hotel Canturio,"Via Vittorio Vergani, 28, 22063 Cantù CO, Italia",031 716035,http://www.hotelcanturio.it/,,Rating: 4.2/333
GoogleMaps,Hotel/B&B,Cantu,Ristorante La Scaletta Hotel,"Via Milano, 30, 22063 Cantù CO, Italia",393 650 5405,http://www.trattorialascaletta.it/,,Rating: 4.4/420
GoogleMaps,Hotel/B&B,Cantu,B&B Jessy house,"Via C. Cattaneo, 2, 22063 Cantù CO, Italia",345 581 9580,,,Rating: 5/1
GoogleMaps,Hotel/B&B,Cantu,Villa Oldrado,"Via Vittorio Vergani, 21, 22063 Cantù CO, Italia",348 510 1515,https://www.facebook.com/Villa-Oldrado-BB-858468994286244/,,Rating: 4.4/68
GoogleMaps,Hotel/B&B,Cantu,Miró foodbeverages & dreams,"Via Manzoni, 2161, 22040 Alzate Brianza CO, Italia",031 718 6448,https://mirofoodbeverages.eatbu.com/?lang=it,,Rating: 4.4/65
GoogleMaps,Hotel/B&B,Cantu,B&B La finestra sul giardino,"V.le Ospedale, 11, 22063 Cantù CO, Italia",333 291 4010,http://www.lafinestrasulgiardino.it/,,Rating: 4.8/61
GoogleMaps,Hotel/B&B,Cantu,Albavilla Hotel & Co.,"Via per Carcano, 6, 22031 Albavilla CO, Italia",031 626218,http://www.albavillahotel.it/,,Rating: 4/981
GoogleMaps,Hotel/B&B,Cantu,Blu 9 Hotel,"Via Meda, 2/B, 22060 Novedrate CO, Italia",031 789021,http://www.blu9hotel.it/,,Rating: 3.9/239
GoogleMaps,Hotel/B&B,Cantu,Lake Como Golf Hotel,"Piazza Spallino, 2, 22060 Montesolaro CO, Italia",031 782281,http://www.lakecomogolfhotel.com/,,Rating: 3.8/563
GoogleMaps,Hotel/B&B,Cantu,Bed & Breakfast La Locanda Di Caterina,"Via Milano, 38, 22063 Cantù CO, Italia",031 714212,,,Rating: /
GoogleMaps,Hotel/B&B,Cantu,B&b Brughiera,"Via per Alzate, 41, 22063 Cantù CO, Italia",348 799 7197,http://www.booking.com/hotel/it/brughiera-b-amp-b.it.html,,Rating: 5/5
GoogleMaps,Hotel/B&B,Cantu,Inverigo Hotel,"Via Don C. Gnocchi, 81, 22044 Inverigo CO, Italia",031 696233,http://gruppoplinio.it/inverigohotel/,,Rating: 4.1/642
GoogleMaps,Hotel/B&B,Cantu,"Agriturismo La Fornace a Senna Comasco, di Formenti Ivan","Via Fornace, 2, 22070 Senna Comasco CO, Italia",328 227 3270,http://www.lafornaceagriturismo.it/,,Rating: 4.5/568
GoogleMaps,Hotel/B&B,Cantu,Elleboro B&B,"Via Giuseppe Garibaldi, 29, 22060 Carugo CO, Italia",347 969 4726,http://www.elleborobeb.it/,,Rating: 4.9/71
GoogleMaps,Hotel/B&B,Cantu,B&B HOTEL Habitat Giussano,"Viale Como, 2, 20833 Giussano MB, Italia",0362 310703,https://www.hotel-bb.com/it/hotel/giussano?utm_source=googlemaps&utm_medium=fichehotel&utm_campaign=yext,,Rating: 4.4/837
GoogleMaps,Hotel/B&B,Cantu,Hotel La Corte di Lurago,"Via Giuseppe Mazzini, 20, 22040 Lurago d'Erba CO, Italia",347 808 9691,https://www.lacortedilurago.com/it/albergo,,Rating: 4.9/47
GoogleMaps,Hotel/B&B,Cantu,Villa Cuore,"Via ai Monti, 2, 22038 Tavernerio CO, Italia",334 726 2292,http://www.villacuore.it/,,Rating: 4.6/127
GoogleMaps,Hotel/B&B,Erba,Hotel Leonardo Da Vinci,"Via Leonardo Da Vinci, 6, 22037 Erba CO, Italia",031 611556,https://www.hotelleonardodavinci.com/,,Rating: 4.2/857
GoogleMaps,Hotel/B&B,Erba,HSM - Hotel San Martino,"Via Europa, 4, 23846 Garbagnate Monastero LC, Italia",031 851700,https://www.hotelsmartino.it/,,Rating: 4.3/1636
GoogleMaps,Hotel/B&B,Erba,Hotel Pontenuovo,"Via Roma, 12A, 22046 Merone CO, Italia",345 745 6221,http://hotelpontenuovo.com/,,Rating: 4.1/161
GoogleMaps,Hotel/B&B,Erba,La Cavallina Azienda Agrituristica,"Via Cava Marna snc Incrocio con via Battisti a Merone, 22040 Monguzzo CO, Italia",338 748 9775,http://www.agriturismolacavallina.com/,,Rating: 4.2/1389
GoogleMaps,Hotel/B&B,Erba,B&B Il Coniglio Sulla Luna,"Via Vincenzo Bellini, 15, 22036 Erba CO, Italia",031 640461,http://www.ilconigliosullaluna.it/,,Rating: 4.8/52
GoogleMaps,Hotel/B&B,Erba,Albergo Ristorante Sala - Spa,"Via Vittorio Veneto, 21, 22039 Valbrona CO, Italia",031 661023,http://albergosala.com/,,Rating: 4.2/363
GoogleMaps,Hotel/B&B,Erba,Il B&B di Piazza Motta,"Piazza Motta, 3, 22032 Albese con Cassano CO, Italia",031 427138,http://www.piazzamotta.com/,,Rating: 4.9/91
GoogleMaps,Hotel/B&B,Erba,Villa Dei Cedri,"Via Dosso, 25, 22033 Asso CO, Italia",339 587 9003,https://airbnb.com/h/villadelcedri,,Rating: 4.4/14
GoogleMaps,Hotel/B&B,Erba,Villa Nasti Hotel Ristorante,"Via Alessandro Verza, 56, 22035 Canzo CO, Italia",031 672090,https://villanasti.com/,,Rating: 4.6/277
GoogleMaps,Hotel/B&B,Erba,Affitta camere Foresteria San Giuseppe,"Via Como, 19, 22036 Erba CO, Italia",331 235 8043,http://www.trattoriasangiuseppe.it/,,Rating: 4.3/158
GoogleMaps,Hotel/B&B,Erba,Bed And Breakfast Erba Gatta,"Via Trieste, 8, 22036 Erba CO, Italia",329 227 1497,https://www.hotelscheck-in.com/bberbagatta-como/it/,,Rating: 4.3/63
GoogleMaps,Hotel/B&B,Erba,Villa Le due Torrette,"Via Chiesa Molinari, 18, 22036 Erba CO, Italia",393 847 7793,http://www.leduetorrette.it/,,Rating: 4.6/196
GoogleMaps,Hotel/B&B,Erba,Hotel Ristorante San Marino,"Via Regina Nuova, 64, 22010 Laglio CO, Italia",031 401471,http://www.sanmarinohotel.eu/,,Rating: 3.6/354
GoogleMaps,Hotel/B&B,Erba,Al cervo tra i laghi CIN: IT013222C1GHPFPIJH,"Via Giorgio Morandi, 5 All’incrocio con, Via per Montorfano, 22038 Tavernerio CO, Italia",338 949 2179,,,Rating: 4.6/48
GoogleMaps,Hotel/B&B,Erba,Cà Piodèe,"contrada piodee, 22020 Palanzo CO, Italia",,https://www.capiodee.it/,,Rating: 4.9/47
GoogleMaps,Hotel/B&B,Mariano Comense,AS Hotel Dei Giovi,"Via A. Manzoni, 99/bis, 20811 Cesano Maderno MB, Italia",0362 64401,http://www.ashoteldeigiovi.it/,,Rating: 4/1730
GoogleMaps,Hotel/B&B,Mariano Comense,Arosio Hotel,"Via ai Colli, 1, 22060 Arosio CO, Italia",031 764201,http://www.gruppoplinio.it/,,Rating: 3.7/404
GoogleMaps,Hotel/B&B,Mariano Comense,Hotel Residence La Fontana,"Via Padre Masciadri, 1, 22066 Mariano Comense CO, Italia",031 752325,http://www.hotelafontana.it/,,Rating: 3.2/90
GoogleMaps,Hotel/B&B,Mariano Comense,Albergo Ristorante Sole,"Piazza Roma, 41, 22066 Mariano Comense CO, Italia",031 745433,http://www.albergo-sole.it/,,Rating: 4.1/218
GoogleMaps,Hotel/B&B,Mariano Comense,Il Corazziere Rural Resort - Hotel & Ristorante,"Via Giuseppe Mazzini, 4, 22046 Merone CO, Italia",031 617181,http://www.corazziere.it/,,Rating: 4.6/621
GoogleMaps,Hotel/B&B,Mariano Comense,Hotel La Casa del Mulino,"Via Giuseppe Mazzini, 7, 22046 Baggero CO, Italia",031 617181,https://www.casadelmulino.com/,,Rating: 4.8/81
GoogleMaps,Hotel/B&B,Mariano Comense,Albergo Ristorante Giudici Sas,"Via Liberta', 7, 20823 Lentate sul Seveso MB, Italia",0362 560814,https://www.giudicicamere.it/,,Rating: 4.4/79
GoogleMaps,Hotel/B&B,Mariano Comense,Hotel Lombardia,"Corso Giuseppe Garibaldi, 5, 20030 Seveso MB, Italia",0362 574179,http://www.hotel-lombardia.it/,,Rating: 2.6/132
GoogleMaps,Hotel/B&B,Mariano Comense,Albergo Giardino,"Via Forlanini, 3, 20832 Desio MB, Italia",0362 302422,http://www.albergogiardino.com/,,Rating: 4.1/233
GoogleMaps,Hotel/B&B,Mariano Comense,Beija Flor b&b,"Via XXIV Maggio, 39, 20843 Verano Brianza MB, Italia",329 669 1772,https://beijaflorbb.weebly.com/,,Rating: 4.4/70
GoogleMaps,Hotel/B&B,Mariano Comense,Hotel Gardenia FIERA,"Via Maestri Comacini, 22, 22072 Cermenate CO, Italia",031 547 8124,http://www.hotelgardeniafiera.com/,,Rating: 4.2/270
GoogleMaps,Hotel/B&B,Olgiate Comasco,La Corte e L'Uva,"Via A. Volta, 16, 22077 Olgiate Comasco CO, Italia",338 425 9610,http://lacorteeluva.it/,,Rating: 4.8/60
GoogleMaps,Hotel/B&B,Olgiate Comasco,Le Colonne di Olgiate,"Via Giovanni Tarchini, 3, 22077 Olgiate Comasco CO, Italia",031 990659,http://www.lecolonnediolgiate.it/,,Rating: 4/27
GoogleMaps,Hotel/B&B,Olgiate Comasco,La Maison di Gio & Gio,"Via Pier Amato Perretta, 19 a, 22077 Olgiate Comasco CO, Italia",338 618 6597,https://www.lamaisondigioegio.com/,,Rating: 5/11
GoogleMaps,Hotel/B&B,Olgiate Comasco,Sweet House,"V. Sarfatti, 3, 22042 San Fermo della Battaglia CO, Italia",347 825 3046,https://www.facebook.com/Sweethousecomo,,Rating: 4/131
GoogleMaps,Hotel/B&B,Olgiate Comasco,Stop and Go,"Via Sant'Elia, 4, 22077 Olgiate Comasco CO, Italia",031 945379,https://stopandgo.traveleto.com/,,Rating: 4.4/8
GoogleMaps,Hotel/B&B,Olgiate Comasco,AnkO B&B,"8 Via Roma piano primo, appartamento centrale, Via Roma, 8, 22077 Olgiate Comasco CO, Italia",329 330 9841,https://staying-at.com/anko-b-amp-b-italy,,Rating: 4/20
GoogleMaps,Hotel/B&B,Olgiate Comasco,Mary bed and breakfast,"Via Don G. Minzoni, 3, 22077 Olgiate Comasco CO, Italia",348 472 1881,,,Rating: 4.3/7
GoogleMaps,Hotel/B&B,Olgiate Comasco,Drive Motel,"Via Manzoni, 22070 Montano CO, Italia",031 478 3060,http://www.drivemotel.it/,,Rating: 4/140
GoogleMaps,Hotel/B&B,Olgiate Comasco,Villa Puccini,"Via Giuseppe Verdi, 12, 21040 Venegono Superiore VA, Italia",334 811 0624,https://villa-puccini.hotelperiviaggi.top/,,Rating: 4.7/128
GoogleMaps,Hotel/B&B,Olgiate Comasco,B&B Margé,"Via Margè, 5, 22070 Oltrona di San Mamette CO, Italia",377 707 1328,http://www.bebmarge.it/,,Rating: 4.7/31
GoogleMaps,Hotel/B&B,Fino Mornasco,Foresteria La Torretta,"Piazza Concordia, 2, 22073 Fino Mornasco CO, Italia",335 709 2313,https://www.foresterialatorretta.it/,,Rating: 4.5/121
GoogleMaps,Hotel/B&B,Fino Mornasco,Albergo La Collina,"Via S. Elia, 5, 22070 Casnate con Bernate CO, Italia",031 396371,http://www.albergolacollinacomo.it/,,Rating: 4/187
GoogleMaps,Hotel/B&B,Fino Mornasco,Il faro di Manuela,"Via Andrate Vecchia, 14B, 22073 Fino Mornasco CO, Italia",031 354 2183,,,Rating: 4.2/34
GoogleMaps,Hotel/B&B,Fino Mornasco,B&B Alciliegio,"Via Caio Plinio, 30, 22070 Casnate Con Bernate CO, Italia",347 259 1350,http://www.alciliegio.com/,,Rating: 4.8/140
GoogleMaps,Hotel/B&B,Fino Mornasco,Hotel Maria,"Via Risorgimento, 64, 22070 Luisago CO, Italia",031 920370,http://www.hotelmariacomo.com/,,Rating: 3.1/121
GoogleMaps,Hotel/B&B,Fino Mornasco,Villa Mirella,"Via Monte Grappa, 3, 22070 Casnate con Bernate CO, Italia",351 716 6072,https://sites.google.com/view/villa-mirella/home,,Rating: 4.7/82
GoogleMaps,Hotel/B&B,Fino Mornasco,Dandelion Como suites and park,"Via Firenze, 15, 22079 Villa Guardia CO, Italia",335 636 0163,https://www.dandelioncomo.it/,,Rating: 4.7/218
GoogleMaps,Hotel/B&B,Fino Mornasco,Avenue Boutique Hotel,"Piazzolo Giuseppe Terragni, 6, 22100 Como CO, Italia",031 272186,http://www.avenuehotel.it/,,Rating: 4.6/494
GoogleMaps,Hotel/B&B,Verbania,LVG Hotel Collection - Belvedere San Gottardo,"Viale delle Magnolie, 6, 28922 Verbania VB, Italia",0323 503202,https://www.lvghotelcollection.com/portfolio/hotel-belvedere-san-gottardo-pallanza/,,Rating: 4.3/755
GoogleMaps,Hotel/B&B,Verbania,Hotel Pesce d'Oro,"Via Paolo Troubetzkoy, 136, 28925 Verbania VB, Italia",0323 504445,https://hotelpescedoro.it/,,Rating: 4.7/338
GoogleMaps,Hotel/B&B,Verbania,LVG Hotel Collection - Pallanza,"Viale delle Magnolie, 8, 28922 Verbania VB, Italia",0323 505290,https://www.lvghotelcollection.com/portfolio/hotel-pallanza-lago-maggiore/,,Rating: 4.3/406
GoogleMaps,Hotel/B&B,Verbania,Hotel NOVARA Restaurant LA TENTAZIONE,"Piazza Giuseppe Garibaldi, 30, 28922 Verbania VB, Italia",0323 503527,http://www.hotelnovara.com/,,Rating: 4.2/231
GoogleMaps,Hotel/B&B,Verbania,Hotel Ancora,"Corso Goffredo Mameli, 65, 28921 Verbania VB, Italia",0323 53951,https://www.hotelancora.it/,,Rating: 4.5/199
GoogleMaps,Hotel/B&B,Verbania,LVG Hotel Collection - Il Chiostro,"Via Fratelli Cervi, 14, 28921 Verbania VB, Italia",0323 404077,https://www.lvghotelcollection.com/portfolio/hotel-il-chiostro-verbania/,,Rating: 4.2/1026
GoogleMaps,Hotel/B&B,Verbania,Hotel Aquadolce,"Via Costantino Cietti, 1, 28922 Verbania VB, Italia",0323 505418,http://www.hotelaquadolce.it/,,Rating: 4.3/108
GoogleMaps,Hotel/B&B,Verbania,Al Centro,"Via alle Fabbriche, 8, 28922 Verbania VB, Italia",0323 519568,http://www.alcentro.it/,,Rating: 4.1/390
GoogleMaps,Hotel/B&B,Verbania,Europalace Hotel,"Viale delle Magnolie, 16, 28922 Verbania VB, Italia",0323 556441,http://www.europalace.it/,,Rating: 4.1/445
GoogleMaps,Hotel/B&B,Verbania,Grand Hotel Majestic,"Via Vittorio Veneto, 32, 28922 Pallanza VB, Italia",0323 509711,https://www.grandhotelmajestic.it/?utm_source=gbp&utm_medium=organic,,Rating: 4.4/654
GoogleMaps,Hotel/B&B,Verbania,La Locanda al lago,"Via 42 Martiri, 24, 28924 Fondotoce VB, Italia",0323 497375,http://www.allago.it/,,Rating: 3.9/142
GoogleMaps,Hotel/B&B,Verbania,Hotel Residence Zust,"Via Ticino, 39, 28921 Verbania VB, Italia",0323 402504,http://www.hotelzust.com/,,Rating: 4.3/384
GoogleMaps,Hotel/B&B,Verbania,Affittacamere Piazza,"Via dei Partigiani, 28925 Pallanza VB, Italia",0323 504445,,,Rating: 4.3/4
GoogleMaps,Hotel/B&B,Verbania,Hotel Rosa,"Via Monte Grappa, 29, 28831 Baveno VB, Italia",0323 924236,http://www.hotelrosabaveno.it/,,Rating: 4.2/247
GoogleMaps,Hotel/B&B,Verbania,Hotel Moderno,"Via Cesira Tresoldi Lorini, 1, 28818 Premeno VB, Italia",0323 587014,http://www.hotelmoderno.biz/,,Rating: 3.7/371
GoogleMaps,Hotel/B&B,Verbania,Hotel La Contrada,"Via S. Vittore, 25, 28921 Verbania VB, Italia",0323 516527,https://lacontradahotel.com/,,Rating: 4.4/165
GoogleMaps,Hotel/B&B,Verbania,Residenza Lisy Rooms Affittacamere,"Via S. Martino, 8, 28923 Verbania VB, Italia",,,,Rating: 4.8/127
GoogleMaps,Hotel/B&B,Verbania,Hotel Simplon,"Corso Giuseppe Garibaldi, 52, 28831 Baveno VB, Italia",0323 924656,http://www.zaccherahotels.com/,,Rating: 4.6/523
GoogleMaps,Hotel/B&B,Verbania,B&B Il Castello Lago Maggiore (Verbania-Cossogno),"Via Antica, 8, 28801 Cossogno VB, Italia",346 381 1961,https://beb.it/ilcastellolagomaggiore/it/,,Rating: 4.5/39
GoogleMaps,Hotel/B&B,Verbania,Hotel Intra,"Corso Goffredo Mameli, 133, 28921 Verbania VB, Italia",0323 581393,http://www.verbaniahotel.it/,,Rating: 4.2/328
GoogleMaps,Hotel/B&B,Stresa,Hotel Royal Stresa,"Viale Lido, 1, 28838 Stresa VB, Italia",327 779 7813,http://www.hotelroyalstresa.com/,,Rating: 4.4/513
GoogleMaps,Hotel/B&B,Stresa,Hotel La Palma,"Corso Umberto I, 33, 28838 Stresa VB, Italia",0323 32401,http://www.hlapalma.it/,,Rating: 4.5/1726
GoogleMaps,Hotel/B&B,Stresa,Regina Palace Hotel,"Corso Umberto I, 29, 28838 Stresa VB, Italia",0323 936936,http://www.reginapalace.it/,,Rating: 4.4/2690
GoogleMaps,Hotel/B&B,Stresa,Boutique Hotel Stresa,"Corso Umberto I, 21, 28838 Stresa VB, Italia",0323 086753,https://www.boutiquehotelstresa.com/,,Rating: 4.6/95
GoogleMaps,Hotel/B&B,Stresa,Hotel Astoria,"Corso Umberto I, 31, 28838 Stresa VB, Italia",0323 32566,http://www.hotelastoriastresa.it/,,Rating: 4.2/589
GoogleMaps,Hotel/B&B,Stresa,Hotel Boston Stresa,"Via Duchessa di Genova, 13, 28838 Stresa VB, Italia",0323 30533,http://www.hotelbostonstresa.com/,,Rating: 4/371
GoogleMaps,Hotel/B&B,Stresa,Hotel La Locanda,"Via Giacomo Leopardi, 19, 28838 Stresa VB, Italia",0323 31176,http://www.hotellalocanda.it/,,Rating: 4.4/312
GoogleMaps,Hotel/B&B,Stresa,Hotel Della Torre,"Via Sempione Nord, 45, 28838 Stresa VB, Italia",0323 32555,https://www.gruppoabc.it/,,Rating: 4.2/681
GoogleMaps,Hotel/B&B,Stresa,Hotel Elena,"Piazza Luigi Cadorna, 15, 28838 Stresa VB, Italia",0323 31043,http://www.hotelelena.com/,,Rating: 4/127
GoogleMaps,Hotel/B&B,Stresa,Hotiday Room Collection - Stresa,"Via Sempione Nord, 45, 28838 Stresa VB, Italia",02 8294 1859,https://hotiday.com/hotels/hotiday-room-collection-stresa,,Rating: 4.1/7
GoogleMaps,Hotel/B&B,Stresa,Hotel Splendid,"Str. Nazionale del Sempione, 12, 28831 Baveno VB, Italia",0323 924583,http://www.zaccherahotels.com/,,Rating: 4.6/830
GoogleMaps,Hotel/B&B,Stresa,Albergo Ristorante da Cesare,"Via Mazzini, 14, 28838 Stresa VB, Italia",0323 31386,http://www.dacesare.com/,,Rating: 4/370
GoogleMaps,Hotel/B&B,Stresa,Grand Hotel Bristol,"Corso Umberto I, 73, 28838 Stresa VB, Italia",0323 32601,https://zaccherahotels.com/grand-hotel-bristol/,,Rating: 4.3/1430
GoogleMaps,Hotel/B&B,Stresa,Villa Toscanini,"Via Lungo Lago, 6, 28838 Isola dei Pescatori VB, Italia",348 732 6490,http://www.villatoscanini.it/,,Rating: 3.9/109
GoogleMaps,Hotel/B&B,Stresa,Hotel Ristorante Fiorentino,"Via Anna Maria Bolongaro, 9, 28838 Stresa VB, Italia",0323 30254,https://www.hotelfiorentino.com/,,Rating: 4.2/437
GoogleMaps,Hotel/B&B,Stresa,Un sogno sul lago - home relax,"Via Raffaello Sanzio, 18, 28838 Stresa VB, Italia",339 309 2634,https://www.booking.com/Share-MBh6Hs,,Rating: 5/63
GoogleMaps,Hotel/B&B,Stresa,Hotel Primavera,"Via Cavour, 39, 28838 Stresa VB, Italia",0323 31286,http://www.stresahotels.net/,,Rating: 3.8/483
GoogleMaps,Hotel/B&B,Stresa,Hotel Milan Speranza Au Lac,"Piazza Marconi, 6/9, 28838 Stresa VB, Italia",0323 31178,http://www.milansperanza.it/,,Rating: 4.2/909
GoogleMaps,Hotel/B&B,Stresa,Grand Hotel Dino,"Corso Giuseppe Garibaldi, 20, 28831 Baveno VB, Italia",0323 922201,http://grandhoteldino.com/,,Rating: 4.6/3251
GoogleMaps,Hotel/B&B,Arona,Hotel Concorde,"Via Verbano, 1, 28041 Arona NO, Italia",0322 249321,http://www.concordearona.com/,,Rating: 3.7/1271
GoogleMaps,Hotel/B&B,Arona,Hotel Giardino,"Corso Repubblica, 1, 28041 Arona NO, Italia",0322 45994,https://www.giardinoarona.com/,,Rating: 4/760
GoogleMaps,Hotel/B&B,Arona,Hotel Ristorante Lago Maggiore,"Viale Vittorio Veneto, 27, 28040 Lesa NO, Italia",0322 172 0625,http://www.lagomaggiorehotel.com/,,Rating: 4.2/258
GoogleMaps,Hotel/B&B,Arona,Hotel Villa Paradiso,"Via Sempione, 125, 28046 Meina NO, Italia",0322 660488,http://www.hotelvillaparadiso.com/,,Rating: 4.5/291
GoogleMaps,Hotel/B&B,Arona,Hotel Atlantic,"Corso Repubblica, 124, 28041 Arona NO, Italia",0322 46521,https://www.atlanticarona.com/,,Rating: 3.8/747
GoogleMaps,Hotel/B&B,Arona,Hotel Blue Relais Maggiore,"Via Sempione, 182, 28053 Castelletto sopra Ticino NO, Italia",0331 920554,https://www.bluerelais-maggiore.it/hotel/,,Rating: 4.1/1108
GoogleMaps,Hotel/B&B,Arona,Luna Hotel Motel Lago Maggiore,"Via Vitt. Veneto, 54, 28040 Oleggio Castello NO, Italia",0322 230257,https://www.lunahotelmotel.it/it/,,Rating: 4.3/619
GoogleMaps,Hotel/B&B,Arona,Hotel Spagna,"Via S. Carlo, 8, 28041 Arona NO, Italia",335 755 4040,http://albergospagna.it/,,Rating: 3.7/193
GoogleMaps,Hotel/B&B,Arona,Arona Palace,"Piazza S. Graziano, 31, 28041 Arona NO, Italia",0322 195 8004,https://www.aronapalace.com/,,Rating: 4.9/17
GoogleMaps,Hotel/B&B,Arona,Ritratto Sul Lago Bed & Breakfast,"Via Leonardo da Vinci, 15, 28040 Dormelletto NO, Italia",327 316 9799,https://www.ritrattosullago.com/,,Rating: 4.4/165
GoogleMaps,Hotel/B&B,Arona,SIRIO Hotel,"Corso Cavour, 188, 28040 Dormelletto NO, Italia",0322 498206,http://www.siriohotel.it/,,Rating: 4.4/607
GoogleMaps,Hotel/B&B,Arona,Hotel Le Palme,"Corso Cavour, 130, 28040 Dormelletto NO, Italia",0322 497971,http://www.lepalmehotel.com/,,Rating: 4.3/632
GoogleMaps,Hotel/B&B,Arona,Little Square Arona,"Via Giacomo Matteotti, 13, 28041 Arona NO, Italia",351 589 1950,http://www.littlesquarearona.com/,,Rating: 3.6/46
GoogleMaps,Hotel/B&B,Arona,Castello Dal Pozzo Resort Lago Maggiore | Preferred Hotels & Resorts,"Via Visconti, 8, 28040 Oleggio Castello NO, Italia",0322 53713,https://www.castellodalpozzo.com/,,Rating: 4.5/921
GoogleMaps,Hotel/B&B,Arona,CRYSTAL b&b,"Via Monte Bianco, 1A, 28040 Dormelletto NO, Italia",340 987 4903,https://beb.it/crystal/it/,,Rating: 4.6/83
GoogleMaps,Hotel/B&B,Arona,Aparthotel Arona,"Piazza del Popolo, 36, 28041 Arona NO, Italia",,http://www.aparthotelarona.com/,,Rating: 4.6/36
GoogleMaps,Hotel/B&B,Arona,Hotel Bel Sit,"Via Sempione, 76, 28046 Meina NO, Italia",0322 660880,http://www.bel-sit.it/,,Rating: 4.7/238
