fonte,categoria,citta,nome,indirizzo,telefono,sito,descrizione,note,punteggio
PagineGialle,Ristoranti/Pizzerie,Cantu,Unico,"Via Grandi Achille, 32- 22063 Cantù (CO)",031 702246,http://www.ristoranteunico.com/,"[Ristorante Unico Cantù Como. Tradizioni e sapori in uno scenario contemporaneo ed accattivante.] Ristorante Unico - Cantù (Como). Specializzato in piatti di pesce e carne. Menu ampio a base di ricette e prodotti di alta qualità. Siamo a Cantù (Como). Ristorante Unico Cantù Como. Tradizioni e sapori in uno scenario contemporaneo ed accattivante. Prenota un tavolo Instagram +39.031702246 info@ristoranteunico.com Prenota un tavolo Nuova gestione Lima Hospitality Unico Cantù Pizza, Ristorante e Lounge Bar Unico Cantù Pizza, Ristorante e Lounge Bar Ristorante contemporaneo ed elegante La pizza l | SUGGERIMENTI: Check energetico completo con termocamera",,8
PagineGialle,Ristoranti/Pizzerie,Cantu,Made in Italy,"Via Milano, 89- 22063 Cantù (CO)",346 3014129,,,,9
PagineGialle,Ristoranti/Pizzerie,Cantu,Bruma - Vineria con Cucina,"Via Lodovico da Vertemate, 13- 22070 Vertemate con Minoprio (CO)",338 4078956,https://bruma-vineria-con-cucina.base44.app/,"[Bruma - Vineria con Cucina] An intimate, irreverent enoteca and kitchen where casual social energy meets refined Italian dinner experiences. Bruma - Vineria con Cucina | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura",Consumi: cucina,10
PagineGialle,Ristoranti/Pizzerie,Cantu,Gusto Tondo Cermenate,"Via De Gasperi Alcide, 29- 22072 Cermenate (CO)",328 788 2554,http://www.gusto-tondo.it/,"[Gusto Tondo] Ristorante, pizzeria, hamburgeria, griglieria, birreria Gusto Tondo a Cermenate, Cesano Maderno e Varedo, anche da asporto. Solo materie prime di alta qualità. Gusto Tondo ASPORTO & DOMICILIO Scarica il menù e ordina! scopri il menù VAREDO NUOVA APERTURA scopri il menù I NOSTRI BURGER da gustare scopri il menù HAI VOGLIA DI POKE! Componi la tua... scopri il menù Griglia scopri il menù Burger scopri il menù Pizza scopri il menù Ogni giorno Da Noi puoi trovare il meglio Materie genuine Le nostre c | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura",Consumi: cucina,7
PagineGialle,Ristoranti/Pizzerie,Cantu,La Pada,"Via Montesordo, 37- 22072 Cermenate (CO)",031 249 6461,http://www.lapada.it/,[SITO NON RAGGIUNGIBILE],,9
PagineGialle,Ristoranti/Pizzerie,Cantu,Aurora Oriental Restaurant,"Via Achille Grandi, 30- 22063 Cantù (CO)",031 701341,https://leggimenu.it/menu/auroraorientalrestaurantcantu,"[Ristorante Menu - Cantù - Menu Digitale] Scopri il menu digitale di Ristorante Menu a Cantù Ristorante Menu - Cantù - Menu Digitale Vai alla Header Bar Vai al Contentuo Vai alla Footer Bar Menu Antipasti Antipasti freddi Zuppe Spaghetti - Riso - Gnocchi Gamberetti Gamberoni Pesce Pollo Maiale Vitello Agnello Anatra Tofu - Verdure Dessert Bevande Birre Carta dei Vini Coperto BENVENUTO! CONSULTA il menù e attendi che il nostro staff prenda il tuo ORDINE personalmente Se vuoi, puoi creare un ""carrello virtuale"" come promemoria • Non sai c | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Evidenziare costi energetici piscina/spa/wellness","Consumi: cucina, spa, coperto",10
PagineGialle,Ristoranti/Pizzerie,Cantu,I Love Poke C/O Centro Mirabello,"Via Lombardia, 68- 22063 Cantù (CO)",375 8069875,http://www.ilovepoke.it/,"[Poke Migliore in Italia Ordina la tua Bowl Online - I Love Poke] I Love Poke, il primo Hawaiian Poke a Milano, Torino, Bologna, Bergamo. Ordina online la tua bowl preferita, ricevila subito a casa. Poke Migliore in Italia Ordina la tua Bowl Online - I Love Poke Diventa anche tu un poke lover! scopri sconti, vantaggi e premi esclusivi! Diventa anche tu un poke lover! scopri sconti, vantaggi e premi! Diventa anche tu un poke lover! scopri sconti, vantaggi e premi! color: #fff; /* customize */ IL NOSTRO MENU! LE PIu' AMATE POKE LOVE Riso nero, salmone e tonno al | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness",Consumi: spa,8
PagineGialle,Ristoranti/Pizzerie,Cantu,Inari Sushi Restaurant,"Via Lombardia, 81- 22063 Cantù (CO)","031 6870161, 351 7988828",https://inarisushicantu.it/,[SITO NON RAGGIUNGIBILE],,9
PagineGialle,Ristoranti/Pizzerie,Cantu,Munto Ristorante,"Via Milano, 89- 22063 Cantù (CO)","388 3942630, 327 6872605",,,,9
PagineGialle,Ristoranti/Pizzerie,Cantu,Ristorante Il Garibaldi,"Piazza Garibaldi Giuseppe, 13- 22063 Cantù (CO)",031 704915,https://ristoranteilgaribaldi.com/,"[Ristorante a Cantù, Cucina del territorio e tradizione | Il Garibaldi] Ristorante a Cantù specializzato in cucina del territorio, piatti tradizionali e stagionali. Scopri il nostro menù e prenota un tavolo o chef a domicilio. Ristorante a Cantù, Cucina del territorio e tradizione | Il Garibaldi Ristorante Il Garibaldi Ristorante a Cantù      Il Garibaldi Ristorante a Cantù con cucina del territorio e proposte stagionali Situato nel cuore di Cantù, Il Garibaldi Ristorante propone una cucina ispirata alla tradizione del territorio, realizzata con ingredienti fre | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Evidenziare costi energetici piscina/spa/wellness","Consumi: cucina, spa",8
PagineGialle,Ristoranti/Pizzerie,Cantu,Ristorante Staut,"Via per Alzate, 31- 22063 Cantù (CO)",031 4140625,http://www.staut.it/,"[Staut - Ristorante Valtellinese a Cantù | Ristorante Staut - Cantù] Un viaggio tra i sapori valtellinesi ti aspetta a Cantù, a pochi passi dal Lago di Como. Gusto e tradizione si fondono per dare vita a piatti unici. Staut - Ristorante Valtellinese a Cantù | Ristorante Staut - Cantù Homepage Un perfetto connubio tra gusto e tradizione valtellinese Un'esplosione di croccantezza e leggerezza in un solo morso Un ambiente che ti accoglie sempre con calore, proprio come a casa Un viaggio tra i sapori e le tradizioni Immagina di sederti a tavola e di essere accolto da | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura",Consumi: cucina,8
PagineGialle,Ristoranti/Pizzerie,Cantu,Tiporto,"Via Milano, 71- 22063 Cantù (CO)",039 5964844,http://www.tiportorestaurant.com/,"[Ti porto restaurant] Ti porto restaurant Vai al contenuto PRENOTA ORA PRENOTA ORA IL PESCE così lo trovi solo qui PRENOTA ORA IL PESCE così lo trovi solo qui PRENOTA ORA LA PAUSA PRANZO DEL MARINAIO Menù pranzo Carta dei vini LA cena DELla ciurma Menù Cena Carta dei vini LA PAUSA PRANZO DEL MARINAIO Menù pranzo Carta dei vini LA cena DELla ciurma Menù Cena Carta dei vini SALI A BORDO MONZA Ci trovi a Monza in Viale Elvezia 52 PRENOTA ORA Cantù Ci trovi a Cantù in Via Milano, 71 PRENOTA ORA Tieni d’occhio il tabellon | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura","Consumi: forno, cucina",10
PagineGialle,Ristoranti/Pizzerie,Cantu,Usteria PianèLa,"Via Volta Alessandro, 18- 22063 Cantù (CO)",031 2260336,https://www.usteriapianela.com/,[SITO NON RAGGIUNGIBILE],,9
PagineGialle,Ristoranti/Pizzerie,Cantu,Ristorante Pizzeria,"Via Cermenate Giovanni, 97 - 22063 Cantù (CO)",031 462302,https://www.alcapolinea.com/,"[Al Capolinea | Ristorante carne pesce, pizzeria a Cantù (Como)] Scopri il ristorante Al Capolinea, abbiamo vari menu di alta qualità a base di carne e pesce, ma siamo anche una pizzeria. Siamo a Cantù (Como). Ristorante Al Capolinea. Al Capolinea | Ristorante carne pesce, pizzeria a Cantù (Como) RISTORANTE AL CAPOLINEA RISTORANTE AL CAPOLINEA Dal 1996 buona cucina, professionalità e ospitalità Scopri di più CHI SIAMO Sapori di qualità eccelsa, atmosfera dai toni confortevoli e cordialità potrebbero da soli costituire un magnifico pretesto per dire “arriviamo | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Relamping LED con payback 8-12 mesi","Consumi: cucina, led",9
PagineGialle,Ristoranti/Pizzerie,Cantu,Hayashi,"Via Ginevrina da Fossano, 17 - 22063 Cantù (CO)",031 711015,https://www.cashilia.it/,[Site is undergoing maintenance] Sushi Mediterraneo Site is undergoing maintenance Modalità Maintenance attiva Site will be available soon. Thank you for your patience! Accesso Utente Password persa | SUGGERIMENTI: Check energetico completo con termocamera,,9
PagineGialle,Ristoranti/Pizzerie,Cantu,Dining Wok,"Viale Europa, 23 - 22063 Cantù (CO)",031 711611,,,,9
PagineGialle,Ristoranti/Pizzerie,Cantu,Cassina Pelada,"Cascina Pelada, 115 - 22063 Cantù (CO)",031 706735,http://www.cassinapelada.com/,"[Ristorante Cassina Pelada] Ristorante Cassina Pelada Close Prossimi Appuntamenti: le domeniche di Luglio consultare calendario della sezione eventi Brunch & Grill Scopri di più WEDDING PROMO 2026 Scopri di più Più di mille parole vale l’esperienza diretta alla sezione eventi del sito le date programmate il pranzo della domenica e degustazione menu di nozze Scopri di più Feste,Occasioni speciali, e Meeting aziendali Una soluzione personalizzata tagliata su misura dell'evento che si intende festeggiare. Feste,Occasioni spec | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Evidenziare costi energetici piscina/spa/wellness","Consumi: cucina, spa",9
PagineGialle,Ristoranti/Pizzerie,Cantu,Jolly Pizza,"Via Ginevrina da Fossano, 70 - 22063 Cantù (CO)",031 735333,,,,9
PagineGialle,Ristoranti/Pizzerie,Cantu,Pasticceria Bar Gelateria Farina,"Via Matteotti Giacomo, 12 - 22063 Cantù (CO)",031 714214,https://www.gourmetfarina.it/,"[Home] Home Home La storia I nostri locali Bar / Pasticceria Gelato artigianale Pane e pizza Caffè e torrefazione Aperitivi Pausa pranzo Il Nostro Catalogo Contatti Farina Gourmet Nel 2017 nasce Gourmet Farina , a Vighizzolo di Cantù: un nuovo locale moderno ed accogliente con annesso il nuovo laboratorio di pasticceria e gelateria . Ora l'attività si propone quindi con due diversi ambienti: in Via Matteotti il locale storico e in Via San Giuseppe il locale moderno. In entrambi i locali troverete un ot | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness",Consumi: spa,8
PagineGialle,Ristoranti/Pizzerie,Cantu,Black Sheep Birreria,Via Selvaregina Angolo Via per Cucciago - 22063 Cantù (CO),348 4121766,http://www.blacksheepbirreria.it/,[Black Sheep Cantù | Birreria Artigianale & Hamburger Gourmet] Il punto di riferimento per la birra artigianale a Cantù. Accompagna le migliori spine con i nostri hamburger di carne scelta. Prenota in Via Selvaregina! Black Sheep Cantù | Birreria Artigianale & Hamburger Gourmet PRENOTA QUI! BLACK SHEEP BIRRERIA Birra artigianale & Hamburger PRENOTA SU WHATSAPP // GUARDA IL MENU - CHI SIAMO - Niente fronzoli Non siamo qui per piacerti. Siamo qui per darti da bere e da mangiare come si deve. Niente piatti gourmet che ti lasciano con la fame. Tutto ruota attor | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Relamping LED con payback 8-12 mesi,"Consumi: cucina, led",10
PagineGialle,Ristoranti/Pizzerie,Cantu,Crazy Cafè Cantù,"Via Como, 23 - 22063 Cantù (CO)",389 9819856,https://scan.page/D7d8rj,"[What is scan.page?] scan.page with your logo, frame, colors & more. Create, manage and statistically track your QR codes. For URL, vCard, PDF and more What is scan.page? | SUGGERIMENTI: Check energetico completo con termocamera",,9
PagineGialle,Ristoranti/Pizzerie,Cantu,Dams Zerouno S.r.l.,"Piazza Garibaldi Giuseppe, 9 - 22063 Cantù (CO)",031 6126392,http://www.zerouno.it/,"[Projects | Zerouno] Projects | Zerouno Progetti Diamo forma alle tue idee per realizzare i tuoi obiettivi. Sperimenta una trasformazione digitale, come mai prima d'ora, con la nostra gamma di soluzioni innovative progettate per illuminare il potenziale della tua azienda. Zerouno, grazie ad una piattaforma Open Source modulare e configurabile, accelera lo sviluppo e l'affidabilità del software, adattandosi perfettamente alle strategie aziendali e alle mutevoli esigenze del mercato. Offriamo soluzioni complete e pers | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness; Chiave magnetica spegni-tutto per camere","Consumi: spa, suite",10
PagineGialle,Ristoranti/Pizzerie,Cantu,Gelateria Yogghy,Via Dante 23 - 22063 Cantù (CO),02 832340133,,,,9
PagineGialle,Ristoranti/Pizzerie,Cantu,La Taverna del Buon Gusto,Via Milano 21 di Fronte Banca Bnl - 22063 Cantù (CO),031 2496561,,,,9
PagineGialle,Ristoranti/Pizzerie,Cantu,Lembo Bar di Lembo Sabrina e C. S.a.s.,"Via Magenta, 6 - 22063 Cantù (CO)",031 2264297,https://lemboelembo.com/,"[homepage - Lembo e Lembo] Scopri i tenerissimi PEANUTS! TOTAL WHITE I più venduti Segui la nostra pagina Instagram! homepage - Lembo e Lembo Scopri i tenerissimi PEANUTS! TOTAL WHITE I più venduti Segui la nostra pagina Instagram! Con un tempo così, oggi ci è proprio venuta vogl V E R S A C E #medusa #versace #versacehome #luxu Primo Dicembre, è tempo di Piatto di Natale Royal Un tocco di colori autunnali a dispetto delle temp @Lemboelembo1947 Close Close Navigation Categories | SUGGERIMENTI: Check energetico completo con termocamera",,9
PagineGialle,Ristoranti/Pizzerie,Cantu,Lin,Via Ginevrina da Fossano 17 - 22063 Cantù (CO),"031 700589, 031 704710, 031 702246",http://tuilin.it/,"[Home - tuilin] TUI LIN è un'associazione che promuove il benessere olistico e l'armonia tra mente, corpo e spirito. Home - tuilin | SUGGERIMENTI: Check energetico completo con termocamera",,9
PagineGialle,Ristoranti/Pizzerie,Cantu,Manhattan Cafe,Via Dante 9 - 22063 Cantù (CO),031 3620545,,,,9
PagineGialle,Ristoranti/Pizzerie,Cantu,Nest,"Via per Alzate, 30 - 22063 Cantù (CO)",031 701754,https://m.facebook.com/NestFoodDrinkCoffee/?locale2=it_IT,"[Nest - food drink coffee | Cantù] Nest - food drink coffee, Cantù. Mi piace: 2336 · 3992 persone sono state qui. colazioni..pranzo ....aperitivi....eventi... n Nest - food drink coffee | Cantù | SUGGERIMENTI: Check energetico completo con termocamera",,9
PagineGialle,Ristoranti/Pizzerie,Cantu,Opa Taverna Greca,"Corso Unita' D'Italia, 14 - 22063 Cantù (CO)",031 2493622,https://www.opatavernagreca.it/,"[Opà Taverna Greca] Opa taverna greca, ristorante greco a Cantù in provincia di Como. Proponiamo piatti tipici greci come pite, mussakà, insalate e molto altro Opà Taverna Greca POSTS PORTFOLIO SEARCH SHOP POSTS 27 Febbraio 2020 Hello world! PORTFOLIO SEARCH SHOP Your Cart Is Empty! Your address will show here +12 34 56 78 email@example.com RISTORANTE TAVERNA GRECA CANTÙ • COMO Benvenuti da ÒPA TAVERNA GRECA Scopri il nostro locale Òpa! ""Òpa è una parola che significa tutto e niente. Mille significati, come sono mi | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura",Consumi: cucina,10
PagineGialle,Ristoranti/Pizzerie,Cantu,Osteria Il Quartino,Via al Monte 5 - 22063 Cantù (CO),031 4684531,,,,9
PagineGialle,Ristoranti/Pizzerie,Cantu,Paolino L'Arte dello Spiedo C/O Centro Mirabello,"Via Lombardia, 68 - 22063 Cantù (CO)",0371 90239,,,,9
PagineGialle,Ristoranti/Pizzerie,Cantu,Ristorante Bart,"Via Longoni Angelo, 17 - 22063 Cantù (CO)",335 367051,,,,9
PagineGialle,Ristoranti/Pizzerie,Cantu,San Rock Cafè,"Largo Amedeo, 2 - 22063 Cantù (CO)",339 2775660,,,,9
PagineGialle,Ristoranti/Pizzerie,Cantu,Shabu Cantù,"Via Risorgimento, 2 - 22063 Cantù (CO)",031 4971110,,,,9
PagineGialle,Ristoranti/Pizzerie,Cantu,Taverna dell'Orso Bruno S.r.l.,"Via per Alzate, 125 - 22063 Cantù (CO)",031 7073256,http://www.tavernadellorso.it/,"[Taverna dell'Orso – Ristorante a Perugia – Umbria] Tra Assisi e Perugia, immerso nel verde la Taverna dell'Orso è un'accogliente ristorante a conduzione familiare. Ambiente ideale per ricorrenze, […] ﻿ Taverna dell'Orso – Ristorante a Perugia – Umbria Taverna dell’Orso Tra Assisi e Perugia, immerso nel verde la Taverna dell'Orso è un'accogliente ristorante a conduzione familiare. Ambiente ideale per ricorrenze, cerimonie o semplici cene tra amici, dove troverete un menù ricco di specialità della cucina italiana e della tradizione umbra in partic | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Evidenziare costi energetici piscina/spa/wellness","Consumi: cucina, spa",9
PagineGialle,Ristoranti/Pizzerie,Cantu,Tellus Pizza and More,Via Sesia 6 Insegna Tellus - 22063 Cantù (CO),347 5899235,,,,9
PagineGialle,Ristoranti/Pizzerie,Cantu,The Time - Luxury Lounge,"Via San Vincenzo, 2 - 22063 Cantù (CO)","031 2494342, 392 0308507, 370 3290817",https://the-time.eatbu.com/,"[The Time - Cantù | Italian cuisine near me | Book now] Bar | the time | cantù - Benvenuti nel nostro lounge bar, un angolo esclusivo dove il relax e il buon gusto si incontrano. Situato nella bellissima cornice offerta dalla millenaria basilica di Galliano. Il The Time è il rifugio ideale per chi cerca un'esperienza unica con la sua atmosfera sofisticata, arricchita da arredi eleganti e luci soffuse, crea un ambiente accogliente e raffinato, perfetto per ogni occasione. Fatevi aiutare per il vostro evento privato: Il locale coi suoi 120 posti a sede | SUGGERIMENTI: Relamping LED con payback 8-12 mesi",Consumi: led,10
PagineGialle,Ristoranti/Pizzerie,Cantu,Yama Sushi,"Via Manzoni Alessandro, 3 - 22063 Cantù (CO)","031 715893, 031 715893",https://www.yamasushicantu.it/,"[Yama Sushi] Yama Sushi di Cant?, in provincia di Como, ? un ristorante fusion che offre una cucina giapponese realizzata con materie prime di qualit?, cura e creativit?. Yama Sushi Home Chi siamo Menù Sushi Poke Promozioni Gallery Blog Prenota Contatti e sede YAMA SUSHI Ristorante Giapponese Fusion CHI SIAMO Yama Sushi di Cantù, in provincia di Como, è un ristorante fusion che offre una cucina giapponese realizzata con materie prime di qualità, cura e creatività. Il locale, arredato in maniera elegante, si  | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Evidenziare costi energetici piscina/spa/wellness","Consumi: cucina, spa",10
PagineGialle,Ristoranti/Pizzerie,Cantu,Piada & Burger Cantù,"Piazza Garibaldi Giuseppe, 14 - 22063 Cantù (CO)",338 7507151,https://www.lapiadineria.com/,[SITO NON RAGGIUNGIBILE],,9
PagineGialle,Ristoranti/Pizzerie,Cantu,La Caveja,"Via Ariberto da Intimiano, 7 - 22063 Cantù (CO)",031 701179,http://www.la-caveja.it/,"[La Caveja – La Catena di Piadinerie Romagnole in Italia dal 1997] Oltre 70 sedi in tutta Italia dove assaporare l'autentica piadina romagnola, preparata con ingredienti freschi e di qualità. Scopri il nostro menu e vieni a trovarci! La Caveja – La Catena di Piadinerie Romagnole in Italia dal 1997 Vai al contenuto La vera piadina arrotolata OLTRE 75 PUNTI VENDITA LA CAVEJA La Piadina Romagnola: Tradizione e Gusto La Romagna è il cuore della piadina, un alimento semplice e versatile che rappresenta la tradizione italiana. Da La Caveja, troverai piadine realizzat | SUGGERIMENTI: Check energetico completo con termocamera",Consumi: coperto,10
PagineGialle,Ristoranti/Pizzerie,Cantu,Mcdonald'S,"Via Milano, 96 - 22063 Cantù (CO)",031 700064,https://www.mcdonalds.it/,"[Benvenuto su McDonaldʹs Italia | McDonaldʹs Italia] Scopri il mondo McDonald's: gustosi panini e patatine, insalate, sfiziosità e colazioni. McDrive, Happy Meal, feste di compleanno e tanto altro! Benvenuto su McDonaldʹs Italia | McDonaldʹs Italia Scopri i Summerdays FIFA™ Mondiali: fino al 30 giugno. Ogni giorno tante offerte sempre in campo. Scopri di più Acquista un MONDIALI FIFA™ Menu e colleziona i bicchieri leggendari. Il divertimento non finisce qui, in App ti aspettano nuovi giochi e altre novità! Scopri di più IL COLPO PIÙ GUSTOSO DEL MO | SUGGERIMENTI: Check energetico completo con termocamera",,7
