fonte,categoria,citta,nome,indirizzo,telefono,sito,descrizione,note,punteggio
PagineGialle,Palestre,Lomazzo,A.S.D. Gold Academy Boxing Team,"Via Mincio, 168 - 20020 Cesate (MI)",02 23664910,http://www.gold-academy.it/,"[Gold Academy] | Gold Academy è un'associazione sportiva dilettantistica nata dalla collaborazione tra Stefano Brescia, ex pugile ed ora aspirante tecnico con alle spalle oltre 70 match ed il maestro Davide Palumbo veterano dell’ambiente con oltre 15 anni di esperienza e forgiatore di talenti nazionali.  | Gold Academy Allena corpo e spirito Ti seguiremo passo passo Per diventare chi vorresti essere Scendi La palestra Gold Academy Storia e Attività Gold Academy è un'associazione sportiva dilettantistica nata nel 2018 gestita dal Tecnico BRESCIA Stefano ex pugile. La palestra di 500 mq è specializzata negli sport da combattimento: Boxe e Muay Thai con all'interno un'area dedicata ai corsi di allenamento funzionale. I corsi sono pensati per offrire la miglior preparazione per atleti ad ogni livello di esperienza: dagli amatori alle prime armi agli agonisti interessati a competere a livello nazionale. Benefici a livello cardiovascolare - Migliora la funzionalità cardiaca: aumentano le cavità (atri e ventricoli), le pareti diventano più spesse e forti, quindi il cuore pompa più sangue ad ogni contrazione; - Si riducono le resistenze dei vasi a livello periferico, con miglioramenti importanti sulla pressione sia diastolica che sistolica; - Migliora lo scambio, il trasporto e l'utilizzo dell'ossigeno; - Aiuta a prevenire patologie cardiovascolari, quali l'ipertensione arteriosa, l'ictus, la malattia coronarica, le cardiomiopatie. Benefici a livello muscoloscheletrico - Migliora la forza, il trofismo muscolare e la flessibilità; - Migliora la coordinazione, l'equilibrio e si riduce il rischio di cadute; - Migliora la percezione del sé; - Ritarda l'insorgenza dell'osteoporosi e ne rallenta l'avanzamento. Benefici a livello di metabolismo e composizione corporea - Aumenta la massa muscolare, parte metabolicamente attiva, e di conseguenza anche il dispendio energetico nelle 24 ore; - Se combinata con una corretta alimentazione, l'attività fisica intacca le riserve adipose riducendole; - Previene patologie metaboliche, quali il diabete mellito e la sindrome metabolica. Benefici a livello psicologico - L'esercizio fisico garantisce benefici a livello emotivo, incrementando l'energia e rafforzando la prospettiva ottimistica della vita e l'immagine positiva di sé; - Riduce i livell",,4
PagineGialle,Palestre,Lomazzo,A.S.D. Wa Yu Kai F.A.M. Muggio',"Via Casati Alfonso, 4 - 20835 Muggiò (MB)",039 793609,https://www.wayukai.it/,"[Home - Wayukai] | ASSOCIAZIONE SPORTIVA DILENTTANTISTICA KARATE WA YU KAI MUGGIÒ SCOPRI I NOSTRI CORSI ASSOCIAZIONE SPORTIVA DILENTTANTISTICA KARATE WA YU KAI MUGGIÒ SCOPRI TUTTI I NOSTRI SERVIZI CHI SIAMO L’Associazione Sportiva Dilettantistica KARATE WA YU KAI MUGGIÒ, fondata nel 1986 da Mauro Brescia, è una realtà storica nel panorama delle arti marziali, impegnata nella diffusione e nell’insegnamento | Home - Wayukai Salta al contenuto ASSOCIAZIONE SPORTIVA DILENTTANTISTICA KARATE WA YU KAI MUGGIÒ SCOPRI I NOSTRI CORSI ASSOCIAZIONE SPORTIVA DILENTTANTISTICA KARATE WA YU KAI MUGGIÒ SCOPRI TUTTI I NOSTRI SERVIZI CHI SIAMO L’ Associazione Sportiva Dilettantistica KARATE WA YU KAI MUGGIÒ , fondata nel 1986 da Mauro Brescia , è una realtà storica nel panorama delle arti marziali, impegnata nella diffusione e nell’insegnamento del karate. Per oltre trent’anni ha rappresentato un punto di riferimento per atleti di tutte le età, promuovendo non solo la pratica sportiva, ma anche i valori di disciplina, rispetto e crescita personale. Affiliata a: FIJLKAM e ASC Sport Continua a Leggere PERCHÈ IL KARATE? ▫️ Favorisce la Socializzazione ▫️ Sviluppa la Capacità Motorie ▫️ Insegna il Rispetto delle Regole e la Disciplina ▫️ Permette ai Bambini di scaricare le Energie Espresse PERCHè IL KARATE? ▫️ Favorisce la Socializzazione ▫️ Sviluppa la Capacità Motorie ▫️ Insegna il Rispetto delle Regole e la Disciplina ▫️ Permette ai Bambini di scaricare le Energie Espresse I NOSTRI CORSI BAMBINI Il Karate rivolto ai bambini/e si può intraprendere dai 5 anni in poi divisi per fasce di età rispettando la crescita morfologica ed evolutiva del bambino. Attraverso attività motoria vengono perseguiti gli obbiettivi per l’educazione al movimento e la conoscenza del proprio corpo. Scopri di Più RAGAZZI Gli allenamenti sono pensati per ogni fascia d’età , rispettando la crescita e lo sviluppo di ogni ragazzo. Con esercizi dinamici e divertenti , impari a muoverti meglio, a essere più veloce e coordinato, mentre ti alleni in un ambiente stimolante e coinvolgente. Scopri di Più ADULTI Il karate non ha età! Se sei un adulto e vuoi avvicinarti a questa disciplina, ti offriamo un percorso completo e stimolante , adatto a ogni livello. Potrai migliorare la tua forma fisica , apprendere tecniche di autodifesa e sviluppare concentrazione e disciplina. Scopri di Più AGONISTI Per chi vuole portare il karate",,4
PagineGialle,Palestre,Lomazzo,Bar Royal S.r.l.s.,"Via Mugiasca, 9 - 22100 Como (CO)",031 261663,http://www.royale.it/,"[Home - Royale Porcellane - ROYALE] | Home - Royale Porcellane - ROYALE “La rarità di ogni nostra opera accompagna l’esclusività di ogni creazione” SCOPRI LE NOSTRE NOVITÀ Aquelis Ripple Liora Claire Floreal Faenza Fili colorati Sfoglia i nostri cataloghi Sumisura Royale Bonna JL Coquet Spiegelau Nachtmann LAV Horeca JB Products Belo Inox Eternum Eccellenza nella produzione di porcellana ""Made in Italy"" per l’alta ristorazione. Da più di trent’anni Royale® è protagonista a fianco dei migliori chef del mondo, nel raggiungere giorno dopo giorno l’eccellenza e standard qualitativi senza precedenti. Un impegno che si traduce non solo in una continua ed appassionata ricerca di materiali e forme, ma anche nello sviluppo di un proprio concept. Nell’epoca dell’industria e della tecnologia, dominata dalla produzione in serie, nasce una cultura chiamata “pop”, dove l’oggetto da un lato assume un valore magico e irrazionale, dall’altro esaurisce quasi subito la sua forza di attrazione verso chi lo desidera. Royale® plasma invece veri e propri oggetti d’arte, la cui bellezza è senza tempo. Gli articoli sono tutti modellati e decorati a mano a Como da artigiani di grande esperienza, spesso figli d’arte, giorno dopo giorno; per questo motivo ogni differenza è da considerarsi come un valore aggiunto che rende assolutamente unico ed inimitabile il tuo prodotto. CONTATTACI Hai domande sui nostri prodotti o vuoi richiedere un’offerta personalizzata? Il team Royale è a tua disposizione per fornirti tutte le informazioni di cui hai bisogno e aiutarti a trovare la soluzione più adatta per la tua attività nel settore ristorazione, hôtellerie e catering. Scrivici, ti risponderemo il prima possibile con tutte le indicazioni utili. Nome Ragione Sociale Città Indirizzo Provincia CAP Email Telefono Message Settore Settore Privato Commerciante Privacy Privacy Acconsento al trattamento dei miei dati personali ai sensi del Reg. UE 2016/679 (GDPR). Ho letto e accetto la Privacy Policy 10 + 5 = invia I nostri partner esclusivi per il ",,4
PagineGialle,Palestre,Lomazzo,Benesseria S.r.l. Sportiva Dilettantistica,"Via Lamarmora Alfonso Ferrero, 35 - 20037 Paderno Dugnano (MI)",02 58127169,,Sito web non disponibile per Benesseria S.r.l. Sportiva Dilettantistica. Contattare per verificare.,,3
PagineGialle,Palestre,Lomazzo,Body & Mind Center Fitness di Monica Rizzi,"Strada 36, 36 - 23846 Garbagnate Monastero (LC)",375 7034599,http://www.bodyandmind.pro/,"[Body and Mind – Fitness Boutique | Nutrizionista – Personal Trainer – Pancafit – Studio Pilates – Massoterapista – Massaggio Olistico – Lezioni One-to-One – Via Madonna 22 Cassina Nuova, Bollate (MI) – Nutrizione, Pancafit, Massaggi Olististici, Studio Pilate per migliorare il benessere !] | Studio a Bollate - Nutrizionista, Personal Trainer, Massoterapista | Body and Mind – Fitness Boutique | Nutrizionista – Personal Trainer – Pancafit – Studio Pilates – Massoterapista – Massaggio Olistico – Lezioni One-to-One – Via Madonna 22 Cassina Nuova, Bollate (MI) – Nutrizione, Pancafit, Massaggi Olististici, Studio Pilate per migliorare il benessere ! Studio Body & Mind - Fitness Boutique - Il tuo spazio per ritrovare cura e benessere Non esistono protocolli standard, ma percorsi costruiti sulla persona, che tengono conto di obiettivi, contesto e tempo. Un approccio guidato che integra movimento, nutrizione e stile di vita, pensato per chi cerca struttura, qualità e continuità. In Body & Mind il lavoro sul corpo segue una logica di progetto. Non utilizziamo protocolli standard, ma percorsi costruiti sulla persona, che tengono conto di obiettivi, contesto e tempo. Il nostro approccio integra movimento, nutrizione e stile di vita, ed è pensato per chi cerca struttura, qualità e continuità. Pilates - Reformer & Matwork Il Pilates in Body & Mind è un percorso guidato e personalizzato, svolto individualmente o in piccoli gruppi, in base alle esigenze della persona. Attraverso il lavoro su Reformer e Matwork, miglioriamo postura, controllo, mobilità e forza, con particolare attenzione alla qualità del movimento e alla sicurezza. SCOPRI DI PIU' Personal Training L’allenamento con il personal trainer è pensato per chi desidera un percorso costruito su misura, seguito da un professionista dedicato. Ogni sessione viene programmata in base al livello di partenza, agli obiettivi e alle esigenze della persona, con un lavoro progressivo e monitorato nel tempo. È la soluzione ideale per chi cerca attenzione costante, metodo e un accompagnamento chiaro lungo il percorso. SCOPRI DI PIU' Nutrizione I percorsi nutrizionali in Body & Mind sono personalizzati e costruiti sulla persona, con l’obiettivo di migliorare energia, composizione corporea e benessere generale. La nutrizione può essere seguita come percorso a sé, oppure integrata all’allenamen",,4
PagineGialle,Palestre,Lomazzo,Cf. Monza A.S.D.,"Via Negrelli Luigi, 58 - 20851 Lissone (MB)",328 4751728,,"Palestra Popolare di Gallarate, palestra popolare/associazione.",Associazione piccola.,3
PagineGialle,Palestre,Lomazzo,Cooperativa An.Fa,"Via Abruzzi, 10 - 20811 Cesano Maderno (MB)","348 7089703, 335 6579807",http://www.alfacoop.eu/,"[COOPERATIVA SOCIALE ALFA: pulizie, derattizzazioni, disinfestazioni] | COOPERATIVA SOCIALE ALFA: pulizie, derattizzazioni, disinfestazioni COOPERATIVA SOCIALE ALFA La COOPERATIVA SOCIALE ALFA è regolata dalla legge n° 381/91 che ha come scopo ""di perseguire l'interesse generale della comunità alla promozione umana ed alla integrazione sociale dei cittadini"" ed è riconosciuta ""IMPRESA SOCIALE"" secondo il D.Lgs N.117/17 Dai che cominciamo... COOPERATIVA SOCIALE ALFA La Cooperativa Sociale Alfa, nata nel 1985 come tipo B, è una cooperativa regolata dalla legge n° 381/91 che ha come scopo ""di perseguire l'interesse generale della comunità alla promozione umana ed alla integrazione sociale dei cittadini"". La Cooperativa ALFA: La nascita: “è possibile scoprire la ricchezza anche nelle persone che la società tende a porre ai margini“. Questa è stata la sfida intrapresa nel 1985 da un gruppo di persone particolarmente attente ai problemi sociali che ha fondato ALFA. Cooperativa sociale di tipo B si occupa di aiutare le persone svantaggiate per varie cause ad inserirsi nel mondo del lavoro, aumentandone l’autonomia e l’autostima, rendendole cittadini nel senso più ampio del termine. E così in mezzo a mille difficoltà si sono attivati lavori, soprattutto servizi, formulando progetti educativi calibrati in base ad alcune difficoltà presenti nelle persone, per consentire loro di vivere una vita il più possibile autonoma e serena. Quindi le sfaccettature negative della vita di ex carcerati, ex tossicodipendenti, emarginali sociali, disagio psichico si sono sempre affrontate con particolare impegno per la risoluzione. Contemporaneamente si è creato un gruppo di lavoratori misti che attraverso la continua acquisizione di nuove competenze ha garantito il lavoro di squadra qualificato di ALFA presso i clienti , portando al conseguente incremento dei contratti . Come, Dove e Cosa Come opera ALFA L’impegno della Cooperativa Sociale Alfa è guidato da una continua e profonda attenzione all’ascolto dell’individuo, sia esso destinatario degli interventi, sia",,4
PagineGialle,Palestre,Lomazzo,De Luca Francesco,"Via S. Stefano, 25 - 20854 Vedano al Lambro (MB)",039 9160814,https://studiotributariodlf.it/,"[Studio Tributario DLF Avvocati tributaristi - Milano] | Avvocati tributaristi, assistenza in giudizio e piani di ottimizzazione fiscale. Una boutique legale di stampo internazionale nel centro di Milano. | Studio Tributario DLF Avvocati tributaristi - Milano Vai al contenuto Chiudi menu Avvocati tributaristi, assistenza in giudizio e piani di ottimizzazione fiscale Rappresentiamo le persone e le loro imprese Dal 1° gennaio 2026, siamo entrati a far parte di B&C Legal , offrendo così una gamma di servizi legali sempre più ampia e completa. fissa un appuntamento Contenzioso Tributario Tutela giurisdizionale avanti le Corti di Giustizia Tributarie e avanti la Corte Suprema di Cassazione. Saperne di + Consulenza Fiscale Internazionale Assistenza contro i rischi connessi al trasferimento della residenza fiscale delle persone fisiche e giuridiche. Saperne di + STUDIO TRIBUTARIO DLF Lo Studio Una boutique legale di stampo internazionale nel centro di Milano. CHI SIAMO STUDIO TRIBUTARIO DLF Avvocati tributaristi Esperti di contenzioso tributario e di fiscalità internazionale. IL NOSTRO TEAM Contatti Se sei interessato a ricevere informazioni dei servizi realizzati dallo Studio contattaci compilando il modulo, telefonaci al +39 329 742 2534 oppure scrivici alla mail f.deluca@studiotributariodlf.it Nome e cognome * Email * Oggetto * Messaggio * Phone INVIA Studio Tributario DLF Piazza Bertarelli 1 20122 Milano Tel. +39 329 742 2534 Email: f.deluca@studiotributariodlf.it Condizioni Privacy Cookie Policy DLP S.T.A. a R.L. C.F. - P.IVA: 12887100969 Num.REA. MI2691064 Capitale sociale 10.000,00 i.v. Società tra Avvocati iscritta all’Ordine degli Avvocati di Milano Polizza Responsabilità Professionale presso Zurich Insurance PLC con massimale € 3.000.000,00",,4
PagineGialle,Palestre,Lomazzo,Eagle Combat A.S.D.,86/B - 20853 Biassono (MB),393 9030036,https://www.instagram.com/eagle_boxing_academy/profilecard/?igsh=dmEybjl1OGl3YTVt,"[Eagle Boxing Academy ASD (@eagle_boxing_academy) • Instagram photos and videos] | 878 Followers, 942 Following, 141 Posts - See Instagram photos and videos from Eagle Boxing Academy ASD (@eagle_boxing_academy) | Eagle Boxing Academy ASD (@eagle_boxing_academy) • Instagram photos and videos",,4
PagineGialle,Palestre,Stresa,Studio Personal Trainer,"Via Luigi Roncari, 43a - 21023 Besozzo (VA)",328 9517391,https://www.instagram.com/hiit_stresa/,"[HIIT Stresa ✨ (@hiit_stresa) • Instagram photos and videos] | 613 Followers, 57 Following, 37 Posts - See Instagram photos and videos from HIIT Stresa ✨ (@hiit_stresa) | HIIT Stresa ✨ (@hiit_stresa) • Instagram photos and videos",,4
PagineGialle,Palestre,Stresa,Studio L di De Guarinoni Laura,"Via Franzosini Leopoldo, 33/A - 28921 Verbania (VB)","0323 556004, 347 8719662, 348 3925980",https://www.instagram.com/hiit_stresa/,"[HIIT Stresa ✨ (@hiit_stresa) • Instagram photos and videos] | 613 Followers, 57 Following, 37 Posts - See Instagram photos and videos from HIIT Stresa ✨ (@hiit_stresa) | HIIT Stresa ✨ (@hiit_stresa) • Instagram photos and videos",,4
PagineGialle,Palestre,Stresa,A.S.D. TEAM DEIANA,"Viale Kennedy, SNC - 28021 Borgomanero (NO)",338 9620096,https://www.paginegialle.it/team-deiana-palestre-no,"[ᐅ A.S.D. TEAM DEIANA a Borgomanero (NO): Orari Apertura e Mappa] | A.S.D. TEAM DEIANA a Borgomanero (NO) - ✅Orari di Apertura verificati, ☎ Numero di Telefono, ✓Recensioni, Mappa e tante altre informazioni su Pagine Gialle. | ᐅ A.S.D. TEAM DEIANA a Borgomanero (NO): Orari Apertura e Mappa Aziende Palestre e fitness A.S.D. TEAM DEIANA Scrivi una recensione Palestre e fitness Viale Kennedy, SNC - 28021 Borgomanero (NO) Telefono 338 9620096 WhatsApp Scrivici Descrizione ASD Team Deiana: Palestra a Borgomanero dedicata al pugilato, kick boxing e fitness, nata dall'amicizia di Matteo Deiana e Diego Testa. Benvenuti alla palestra ASD Team Deiana, frutto della collaborazione tra Matteo Deiana e Diego Testa. Nata a Borgomanero nel novembre 2023, questa palestra non è solo un luogo di allenamento, ma un progetto scientifico unico nel suo genere. Situata in Viale J.F. Kennedy, la palestra offre due aree complementari: PUGILATO e KICK BOXE, e FITNESS, con un personal trainer sempre presente. L'Associazione Sportiva promuove una preparazione scientifica costantemente monitorata. L'offerta è aperta a tutti gli appassionati di PUGILATO e KICK BOXE, dai principianti agli aspiranti professionisti. La palestra si distingue per l'approccio personalizzato, l'abbonamento All-Inclusive senza costi aggiuntivi e l'opportunità di una carriera pugilistica di alto livello. Unisciti a noi per un percorso di allenamento avvincente e gratificante! Le nostre foto Vedi tutte (8) Orari di apertura Lunedì 08:00 - 21:00 Martedì 09:00 - 21:00 Mercoledì 08:00 - 21:00 Giovedì 08:00 - 21:00 Venerdì 08:00 - 21:00 Sabato 09:00 - 15:00 Domenica chiuso Modifica orari Informazioni attività Caratteristiche e servizi Personal trainer, Corsi per bambini, Centri sportivi, Istruttori qualificati Pugilato, Corsi di mma, Fitness, Corsi di fit boxe, Centro fitness, Allenamento personalizzato Ambiente Pugilato per bambini Sport, tempo libero e giochi Corsi di pugilato, Kick boxing, Corsi di kick-boxing, Corsi di fitness Palestre Categorie Palestre e fitness, Sport - associazioni e federazioni Informazioni azienda P. IVA: 02741100032 Informativa Privacy Per informazioni sui trattamento dei dati personali clicca qui Recensioni (Nessuna rece",,4
